,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=FBgn0028542,1353.6173717121148,-0.9630786648424736,0.28483651062409526,-3.3811629791851683,0.000721797168809519,0.01234972746916759
ID=FBgn0028543,852.1437088306255,-0.4910751975076318,0.2285973252282311,-2.148210601402896,0.03169702890366785,0.21969621135434797
ID=FBgn0028546,959.8169263072014,0.11661226250884264,0.11873228075516824,0.982144550472359,0.3260286402661978,0.7640338246450843
ID=FBgn0028550,768.9389165708845,0.025460630877106264,0.2919839962116875,0.087198720503323,0.9305135563747613,0.9887084856930769
ID=FBgn0028552,584.5895119427292,0.024741093368261677,0.22408104254209302,0.11041136317283122,0.9120831417193723,0.9845960770921454
ID=FBgn0028554,3836.046798797458,-0.01025391599455887,0.12291525548817624,-0.08342264720383093,0.9335154814097567,0.988798042896554
ID=FBgn0028563,1232.0529539910808,-0.6329026602910716,0.13540054741517277,-4.6742991248804175,2.9495916959270383e-06,0.00010755322763699173
ID=FBgn0028572,453.6660603359172,-0.16051448073202285,0.18244014435917835,-0.8798199612033334,0.37895684932659435,0.8035299588992607
ID=FBgn0028573,130.83682386567065,0.5806290763154267,0.26159697281397737,2.219555792521782,0.02644893596783901,0.19610664900319139
ID=FBgn0028577,3066.91409491915,-0.12950344354057072,0.16613011292404925,-0.779530220386816,0.4356674428353856,0.8418437656132824
ID=FBgn0028579,718.748909851602,0.0334794935275192,0.10328025874196281,0.3241615961784618,0.7458156953431606,0.9506561541960428
ID=FBgn0028581,813.4621644957958,0.32488817421263577,0.18085214672920363,1.7964297360489858,0.07242619816648221,0.36622893385343336
ID=FBgn0028582,2556.5783769789477,-0.09090419538033673,0.14019594862819834,-0.6484081478090066,0.5167210018437763,0.872335075356033
ID=FBgn0028645,826.9070132894977,-0.9631855929076232,0.21668549178458407,-4.445085755280586,8.785681496567828e-06,0.0002833945467354443
ID=FBgn0028646,770.6951098274034,-0.3599437158858869,0.15354260944600726,-2.3442594676786443,0.019064903217629436,0.15590670583604224
ID=FBgn0028647,264.82634352650115,0.07215297558434113,0.17098798534809184,0.4219768742081756,0.6730418972896157,0.9299988168903484
ID=FBgn0028648,328.4223114933081,0.012285125116177584,0.1664054476116989,0.07382645996568862,0.9411484724638156,0.9914688188523579
ID=FBgn0028658,109.5588018441121,0.07463836474716905,0.21313675230798013,0.35019002560064105,0.7261960918473391,0.9462855731039855
ID=FBgn0028662,2749.2524307150534,0.01865370329461265,0.16267013186685364,0.1146719627047503,0.9087051378184231,0.9845960770921454
ID=FBgn0028663,1099.2087752644213,-0.061117052150260386,0.14090981493703356,-0.43373168985830357,0.6644832915171563,0.9273752076959743
ID=FBgn0028664,162.52378972223113,-0.3410127758290987,0.2977477886831455,-1.1453075011482101,0.25208179977119505,0.6972200163697252
ID=FBgn0028670,4698.077347373755,0.24301309111227007,0.14277194492933576,1.7021067495616746,0.08873535888356535,0.4091475191528108
ID=FBgn0028671,3115.263329114867,-0.2756958507832112,0.14193864493598404,-1.9423593265072605,0.05209361559274951,0.29720529893731923
ID=FBgn0028675,235.78493663135237,0.0754372229537726,0.17768911075377145,0.4245461223468442,0.6711675760718587,0.9291047695971352
ID=FBgn0028683,247.9186866418368,-0.155800047884195,0.2353155607679655,-0.6620898650974582,0.5079136306773255,0.8703513585056599
ID=FBgn0028684,1287.757498789695,0.2959886254437457,0.09935507020942755,2.9790993536599615,0.002890970222411283,0.0376874667336103
ID=FBgn0028685,2328.9019963483724,0.10906142271060207,0.17050016195528228,0.6396558305862842,0.5223963770036744,0.8745201922644198
ID=FBgn0028686,2806.6989306603145,0.22919826698256573,0.13316590276089438,1.7211482987060283,0.08522391682138859,0.3992986493903421
ID=FBgn0028687,3486.3192837068505,0.12884797444157875,0.09711551680568761,1.3267496140640698,0.1845915228896563,0.6090301028546063
ID=FBgn0028688,1716.469583372002,0.09459779066479282,0.1644106343767257,0.5753751332656147,0.5650376180135309,0.8953702671302112
ID=FBgn0028689,2924.456214155282,0.03062054805910148,0.0915819239539485,0.3343514389859168,0.7381143788777136,0.948983908121302
ID=FBgn0028690,2193.760193971786,0.23014152989197917,0.1228292209266166,1.873670842783213,0.06097580706938244,0.329005018244477
ID=FBgn0028691,1219.7261952405563,0.19441914798523918,0.10125424062532698,1.9201086965300755,0.054844171042128124,0.30712662203541996
ID=FBgn0028692,4635.735144713381,0.2674353914806003,0.13465561442889132,1.9860693712242283,0.04702562165117723,0.27904826432632523
ID=FBgn0028693,1153.2145339432343,0.1988656636491001,0.10238064272578588,1.9424146826440387,0.05208691924319583,0.29720529893731923
ID=FBgn0028694,1949.7671815360209,0.30840295658997646,0.10885956302829103,2.833035040842732,0.004610833131429846,0.054041255397565956
ID=FBgn0028695,3490.356745979542,0.18498625169175634,0.1572621492042187,1.1762922777529607,0.2394781005520733,0.6835627998800106
ID=FBgn0028697,25742.926952182424,-0.09758059763677467,0.21195729246194836,-0.460378581474345,0.6452445057360783,0.9211359284884146
ID=FBgn0028700,485.5531197920741,-0.17085657467149493,0.24523346580165037,-0.6967098642633345,0.48598438430305013,0.865434065025511
ID=FBgn0028703,720.6013728558271,-0.31123878418902673,0.12749318190449746,-2.441219048263846,0.014637773067643517,0.12847198966810847
ID=FBgn0028704,2859.0212093936775,0.3877499128558146,0.12141104638112431,3.1936955031144336,0.001404641907129569,0.02159315094707533
ID=FBgn0028708,311.1375346225581,-0.0786856842580101,0.13877766487688906,-0.5669909803412019,0.570720309644906,0.8965542684779491
ID=FBgn0028717,1635.569170187247,-0.24281799239472296,0.14506320804710984,-1.6738771716386343,0.09415474155379519,0.4215183803369194
ID=FBgn0028734,4526.309577484554,0.021586581434841358,0.11665145236499708,0.1850519731833079,0.85318827076284,0.9774123653386806
ID=FBgn0028737,10053.238392295938,0.004721322984659342,0.12148505395726625,0.03886340608055474,0.9689992922316909,0.995940171984918
ID=FBgn0028738,91.37089108715519,0.05263387203047793,0.24390657315195438,0.21579521761263443,0.8291473762894406,0.9695589881126031
ID=FBgn0028740,95.08826091384154,0.4482515715045481,0.21416435647298548,2.0930260239690734,0.036346831519656966,0.24044336924660015
ID=FBgn0028741,2082.6763431484405,-0.009416233291036509,0.09342811769653,-0.10078586107901685,0.9197204509098578,0.9845960770921454
ID=FBgn0028743,144.5267051407798,0.03719584977444117,0.4576751124685594,0.08127129651821824,0.935226200520449,0.9890999669525212
ID=FBgn0028744,1443.542806957666,-0.19514217354164995,0.09587794960870552,-2.035318593462406,0.04181882648416183,0.26085172314322763
ID=FBgn0028746,130.55287584415353,0.10897217281782502,0.2502000069629597,0.4355402469431488,0.6631703321333442,0.9273752076959743
ID=FBgn0028836,575.760665141069,0.03517679700790407,0.11835493980255883,0.2972144387601095,0.7663027991487901,0.9562045581922125
ID=FBgn0028837,560.5517693646319,0.12438964714687915,0.16927317565317082,0.7348455930297252,0.46243353642022644,0.8562352668402083
ID=FBgn0028863,272.76765335609605,-0.08816226215972331,0.15395644927323018,-0.5726441638262236,0.5668856505009585,0.8956713060113344
ID=FBgn0028886,141.8856501283466,0.060568248035312945,0.19222945964950455,0.31508306867089014,0.752698583520224,0.9522911344972596
ID=FBgn0028894,859.8267768849856,-0.25644275867922117,0.2076872912576179,-1.234754216911262,0.21692199117806543,0.6533950217837879
ID=FBgn0028897,121.90618334201629,0.08925883039655493,0.22879329679416113,0.39012869540867084,0.6964413848056616,0.940050218250087
ID=FBgn0028916,1031.995397850681,-0.2679117905879867,0.1857825760112873,-1.4420716750730682,0.1492821547080733,0.5469814095808433
ID=FBgn0028919,322.63519372989697,0.36267001682594635,0.17902292948166126,2.025829975389256,0.042782211040063925,0.26293847716801766
ID=FBgn0028926,345.5672611400128,-0.07322385512042273,0.20855121896186393,-0.35110729865267576,0.7255078525667078,0.9461183951578284
ID=FBgn0028931,140.47552169971115,0.13400569800946394,0.18196487231667136,0.7364371831957509,0.46146468295978915,0.8558072302163362
ID=FBgn0028932,301.345881142604,0.0028431732694564867,0.25947031270930543,0.010957605283506183,0.9912572708765579,0.9984096831858316
ID=FBgn0028936,1231.2888162798579,-0.4453880381685917,0.2364544540988562,-1.883610270172306,0.059617711637173484,0.32514052560504725
ID=FBgn0028940,558.5813391201666,-0.350744977377738,0.16072444731108343,-2.1822752123008913,0.029089227281460222,0.20792186318225545
ID=FBgn0028952,93.45375423964028,0.22521025189174956,0.2454011686588197,0.9177228173874694,0.35876399883649224,0.7878481438308601
ID=FBgn0028953,2180.1446125645,-0.1530705069918567,0.15263190575691066,-1.0028735881450932,0.31592185752468394,0.7571038921416116
ID=FBgn0028956,892.5596788910955,-0.27967968705224155,0.16571898203440213,-1.6876744209916879,0.09147374457029836,0.4151796897273674
ID=FBgn0028962,533.8019618936402,-0.16975896338773247,0.20622608577238777,-0.8231692065139415,0.41041177754161007,0.8266148962106981
ID=FBgn0028965,688.9721188427408,-0.02914051670428159,0.16046633373920863,-0.1815989436864746,0.8558974778820296,0.9774697537339521
ID=FBgn0028968,4073.8869020070956,-0.04667099952065897,0.14090071955175246,-0.33123322342947187,0.7404683266467076,0.950357920341668
ID=FBgn0028969,5631.839493861973,0.00946654867312696,0.14970644313266757,0.06323407647016134,0.9495801099667409,0.992973002479532
ID=FBgn0028970,531.8642550190377,-0.3729164270317169,0.2747157066640958,-1.357463071770026,0.17463411943599383,0.593488668844161
ID=FBgn0028978,675.4083746153683,0.24032241447764932,0.167384595072252,1.4357498930765613,0.15107352246398312,0.5498207897805947
ID=FBgn0028979,739.7029326890924,-0.16352387347724964,0.12642052008276825,-1.2934915421182385,0.19584110745220384,0.6211329976783755
ID=FBgn0028980,267.57178921750017,0.08347814186363481,0.15958467022098763,0.5230962456985186,0.600907277989907,0.9089560128079549
ID=FBgn0028982,4389.14562044156,-0.06771397333843074,0.15479151495794038,-0.43745274640428344,0.6617830383469913,0.9273752076959743
ID=FBgn0028983,406.07733435155257,0.08271889864140573,0.14230241496443974,0.5812894929581943,0.5610453608134054,0.89360255050926
ID=FBgn0028984,7582.990767383725,0.004927550305465363,0.12768027108818503,0.03859288724459277,0.9692149732263333,0.995940171984918
ID=FBgn0028990,1600.2323701096377,-0.6511166398814717,0.19310968544019327,-3.3717451219355064,0.0007469353783028068,0.012697901431147716
ID=FBgn0028991,2140.942952489182,-0.031023691473147787,0.14189826317157195,-0.2186333418023337,0.8269356780749779,0.9695107949844568
ID=FBgn0028992,788.5689529021204,0.15552497801788326,0.17170014296688105,0.9057941090234399,0.3650448396680589,0.7910249058352933
ID=FBgn0028997,270.3158084845324,0.16792683079243342,0.17908675448682457,0.9376842596406975,0.34840669525211854,0.7805799156316388
ID=FBgn0029002,1996.1955328469087,1.4248590753139543,0.25464883895777696,5.595388069097807,2.2012882846370692e-08,1.2710066145756447e-06
ID=FBgn0029006,2501.22235397112,-0.2024721871377314,0.09321782218573856,-2.172033012467306,0.029853172958295624,0.2113806280386636
ID=FBgn0029067,1439.4428887124304,-0.1725057486022537,0.22367782228784105,-0.771224195755374,0.4405740549386079,0.844250328533002
ID=FBgn0029079,606.4189368113963,-0.0191702823717984,0.14727404081471673,-0.1301674230281781,0.8964339679148645,0.9845318317653254
ID=FBgn0029088,1421.1052297059875,0.12508323225785375,0.12988881414521267,0.9630023422803262,0.33554634782198745,0.7698187943344563
ID=FBgn0029092,9592.06255543447,-0.4481536541870151,0.13301866646188362,-3.36910349582728,0.0007541310637660651,0.012791418582710695
ID=FBgn0029093,15896.656991938813,-0.06721005574134374,0.15838246765755856,-0.4243528765233015,0.6713084820762912,0.9291047695971352
ID=FBgn0029094,860.0724994896585,-0.07318316223379608,0.11054697766286957,-0.6620096160112098,0.5079650590024611,0.8703513585056599
ID=FBgn0029095,5001.800135311125,-0.44582270908869176,0.18603988657946804,-2.3963823956550088,0.016557806022370666,0.14137818988331877
ID=FBgn0029113,2948.786777671789,0.1398334250643967,0.0936008512086323,1.4939332629861872,0.13519306335474876,0.5206312460212468
ID=FBgn0029114,1630.6818878277409,-0.4497564469404992,0.10841261684935244,-4.1485618557245045,3.345704512911744e-05,0.000908394879980498
ID=FBgn0029117,240.95804667392377,0.015928464619820667,0.1664772622918649,0.09567952043742269,0.9237751065886187,0.9859522772243912
ID=FBgn0029118,668.5392853879731,0.3153259316904401,0.10046319058982399,3.1387210563306533,0.001696868930830985,0.024914537985932156
ID=FBgn0029121,227.20163463176056,0.2621696285805616,0.17733064250255803,1.4784225945427325,0.13929470140956826,0.5299377047577728
ID=FBgn0029131,1604.974723698238,-0.2276966916208119,0.15737165267873293,-1.4468723416512905,0.14793268085509667,0.544150036595648
ID=FBgn0029133,3213.371957877865,0.02409834263453549,0.14471955510229229,0.16651752845358064,0.8677496900286974,0.9810912623783611
ID=FBgn0029134,2085.833795323434,0.24933978177140634,0.14751485716146479,1.6902689435443605,0.09097651377931215,0.41391846052215076
ID=FBgn0029147,1206.0366017856031,0.5477284845073618,0.17698615071379556,3.094753359504914,0.001969766207225338,0.028319610156451146
ID=FBgn0029148,745.4803127651697,0.22816411202737824,0.19993322238532427,1.141201593738361,0.25378604128408144,0.6998820020505103
ID=FBgn0029152,822.335637774966,0.012300911569514414,0.16933638849075275,0.07264186793605884,0.9420911089137535,0.9917578368313824
ID=FBgn0029155,4731.113375427138,-0.21159873783652294,0.09046136411989078,-2.3391062018044044,0.019329937796051546,0.15722238198771235
ID=FBgn0029157,1402.4907923961557,-0.015377863078277897,0.14323505625825864,-0.10736102934571397,0.9145025698402101,0.9845960770921454
ID=FBgn0029158,249.01711316212635,-0.0018003522719781833,0.13940650505627597,-0.012914406478029218,0.9896960808779031,0.9984096831858316
ID=FBgn0029161,2113.0882509205953,-0.211689048443536,0.1982100192920048,-1.0680037729660568,0.28551880987752376,0.7288116256190563
ID=FBgn0029167,4442.964925679472,-2.204767056289287,0.12168929013854851,-18.11800408876627,2.2978059286029305e-73,5.7812797163649734e-70
ID=FBgn0029174,2597.775920591896,0.0920959186107373,0.12577853521205976,0.7322069576932635,0.46404225826831114,0.8572175637320637
ID=FBgn0029175,182.1171419258713,-0.07606071067045418,0.17245236450143245,-0.4410534520089019,0.6591743008248148,0.9273752076959743
ID=FBgn0029176,32080.31558792073,-0.07032731731863856,0.2133523883892326,-0.32962985720289134,0.7416796595924009,0.9505316516819868
ID=FBgn0029502,491.5094162917777,0.04703215145188268,0.17921307780785692,0.26243704994737127,0.7929845116318757,0.9608174620392959
ID=FBgn0029504,3407.1903651242837,-0.426119029142033,0.3045258535914079,-1.399286872088603,0.16172697475636966,0.5698950539033978
ID=FBgn0029506,14371.474386731792,0.3207803707007475,0.17713031177590896,1.8109851864686664,0.0701431447642467,0.3582141114212003
ID=FBgn0029507,1995.0623039085076,-0.0036918453072394093,0.18328173084228874,-0.020143007654244538,0.9839292919487685,0.997566148455351
ID=FBgn0029508,1507.6830631756527,-0.01130163944562146,0.12399614017274911,-0.09114509072521311,0.9273773045061787,0.9874233170281616
ID=FBgn0029512,1278.98145173645,0.03713935098213815,0.10997400965090358,0.3377102562690184,0.7355815450193364,0.9480151168289316
ID=FBgn0029514,239.7084340176709,0.2665827755232881,0.15891348257032295,1.6775340343153007,0.09343809993060413,0.4200540668708755
ID=FBgn0029521,126.56665417990169,0.4399222009552151,0.2209966027036412,1.9906287950731782,0.0465217121387958,0.27736641644836546
ID=FBgn0029522,89.1720081328851,0.3712741772878267,0.21354695920384173,1.7386067152256945,0.08210396452918187,0.3919851407871788
ID=FBgn0029523,119.24129418522185,0.35465326288694604,0.1985563827427125,1.7861589639578719,0.07407352328422616,0.37097676515456884
ID=FBgn0029525,444.9245084689257,-0.06476941384170581,0.1150958086313217,-0.5627434622678322,0.5736095842711768,0.8981361504816304
ID=FBgn0029526,91.21701607191115,0.4891317388872374,0.21488469252317663,2.276252129194738,0.022830923490647373,0.17802459763161815
ID=FBgn0029529,115.81803786830548,0.2873103027981653,0.20322823787964983,1.4137321948749473,0.1574405487009758,0.561607401509908
ID=FBgn0029580,266.9802906733754,-0.22084596182847113,0.3112665766547915,-0.7095074717045484,0.47800961650414786,0.8616734215596197
ID=FBgn0029587,244.74788169058317,0.208597433954165,0.17008972347928122,1.2263964552777609,0.22004951931337013,0.6580561694838818
ID=FBgn0029594,526.6216952909369,0.33519847177823536,0.15176387323458984,2.2086842186750233,0.02719661286038917,0.19847816773062754
ID=FBgn0029608,797.3431205074565,-0.5464180886313915,0.1549723815804329,-3.525906248964708,0.0004220363400623994,0.008150600576665798
ID=FBgn0029629,7396.295995876136,0.005701035287439107,0.1611159009605079,0.03538468427667188,0.9717729972411991,0.9964700400041148
ID=FBgn0029657,9925.4925632138,0.09749560583399683,0.14761528689861453,0.6604709300938391,0.5089516674718844,0.8706548941063501
ID=FBgn0029662,688.318435932343,0.23324518405540687,0.22752618410802797,1.0251355683294172,0.3052992248156058,0.7472946698598382
ID=FBgn0029664,722.5494624923848,0.5432679944018387,0.13296082881292678,4.085925149926719,4.3901530731822116e-05,0.0011426508757372182
ID=FBgn0029665,164.17499810363384,0.22187299231765953,0.21756465097938218,1.0198025796878447,0.30782209950048245,0.7509506163638144
ID=FBgn0029666,727.3548502873839,0.08533795982905765,0.22274415231844577,0.38312098854588283,0.7016300581490202,0.9409097680132722
ID=FBgn0029672,446.4687526113253,-0.054205918839716725,0.19681332117659717,-0.27541793673142023,0.7829951652424441,0.9601949514595928
ID=FBgn0029676,1232.8246507487343,0.4875105697699453,0.18151210426301498,2.6858295304842694,0.007234999138352777,0.07522007368634541
ID=FBgn0029685,1645.076207676608,-0.24055376173444043,0.11869848961260333,-2.0265949678006567,0.04270385162352872,0.2626965542415606
ID=FBgn0029686,235.02925255541373,0.13089055753382348,0.15913374208493963,0.822519195608176,0.4107814663128705,0.8266148962106981
ID=FBgn0029687,2853.219997890115,0.03669758865982132,0.2350671646432196,0.1561153328901559,0.875942112649759,0.98187893165942
ID=FBgn0029688,4316.874007689239,-0.10194879494511579,0.1320603930990655,-0.7719861538549154,0.4401226282749826,0.844250328533002
ID=FBgn0029689,375.44430479043365,0.0204581410708671,0.18529892618414517,0.11040615017129858,0.9120872758183378,0.9845960770921454
ID=FBgn0029693,770.3126851398385,0.3186332276303352,0.11814083139138078,2.6970626825433173,0.006995410105293335,0.07398838602910518
ID=FBgn0029706,1212.3039817127378,-0.17760522146000524,0.13950409880596198,-1.273118302473955,0.2029760652067546,0.6328225279556314
ID=FBgn0029709,2031.7417842758575,0.09914730648164619,0.15392726059162185,0.6441179171289865,0.5194989726913322,0.87412858429716
ID=FBgn0029711,221.77953663137467,0.15614963824764425,0.1690627353789014,0.9236194948442276,0.3556844602163052,0.7853715054481001
ID=FBgn0029713,650.0492201716924,0.32440618731295273,0.13926262509380327,2.3294562133554653,0.019834910071941193,0.16031095613619528
ID=FBgn0029714,281.637956185552,0.000134677080610308,0.17178234187575808,0.0007839983966903505,0.9993744598476683,0.999962463184226
ID=FBgn0029715,850.4005332183089,-0.0769368297601797,0.1516645077364921,-0.5072830216404538,0.6119562497481178,0.9123796854499515
ID=FBgn0029718,349.318151620094,0.03947774938066833,0.19411333563728628,0.20337474110709808,0.8388421409282275,0.9734739678793268
ID=FBgn0029736,1284.7232428320797,0.0865900751199605,0.17316452978246125,0.500045102936148,0.6170433194501748,0.9149765614735936
ID=FBgn0029737,1490.6422378392629,0.01984456185724771,0.24231583215359764,0.08189544067706135,0.9347298600747695,0.9889740655795292
ID=FBgn0029746,4870.047800502244,0.32416868414381605,0.2448234861555908,1.3240914474103993,0.18547267565840364,0.6090301028546063
ID=FBgn0029755,540.6954574731469,-0.028676491908100066,0.18882517953461087,-0.15186794461828534,0.8792910914742961,0.9823292326179432
ID=FBgn0029756,179.1918840625436,-0.14350521193117904,0.22668383961727237,-0.6330632663248948,0.5266923291549428,0.8764271826414259
ID=FBgn0029761,1173.4243985077105,-0.26372416102776014,0.5680829839629683,-0.46423527631123623,0.642479189862026,0.9211359284884146
ID=FBgn0029763,1386.664351610503,0.01601766174821801,0.1680373313027659,0.09532204316764437,0.9240590344570457,0.9861158761602971
ID=FBgn0029766,22511.754973656494,-0.5350204619906059,0.3030418983520028,-1.7654999684866841,0.07747977552483912,0.38198389657837073
ID=FBgn0029771,568.1429230348372,0.18805366148128383,0.16354789657938562,1.1498384596466098,0.25021041148970413,0.696382074455858
ID=FBgn0029778,636.6790446601948,0.26769485847604163,0.27067369694970544,0.9889947249871962,0.32266572255196857,0.7613256873467518
ID=FBgn0029783,107.77252692349171,-0.09064516398325657,0.20172333026426495,-0.44935389409102106,0.6531763854779219,0.9235997297840678
ID=FBgn0029785,30461.687911687528,-0.03442759625673156,0.15518858216344703,-0.22184361617835957,0.8244356245194757,0.9689091955875454
ID=FBgn0029789,445.4083403526182,-0.03030333777888689,0.20276829952007694,-0.14944810333079914,0.881200056918665,0.9825199894108375
ID=FBgn0029791,198.88285108938027,-0.35288974239608417,0.47218736407528916,-0.7473510924782323,0.4548516590992343,0.8525619429538704
ID=FBgn0029798,751.6301339395469,-0.30024289437415513,0.11168363162964934,-2.688333912437423,0.007180954872875952,0.074967977013095
ID=FBgn0029800,163.35082074124966,-0.17882652574658628,0.20126129626794273,-0.8885291363149691,0.3742561902789665,0.8000242776056752
ID=FBgn0029801,1822.6781733885418,-0.7819844636465779,0.14289824681750962,-5.472316708302398,4.441900841726496e-08,2.465254967158205e-06
ID=FBgn0029814,199.73752069292726,0.8260564093690964,0.5008158875897257,1.6494213339450037,0.09906134706196659,0.43396114197546365
ID=FBgn0029818,1521.328111960278,0.06638667293444792,0.15406620981431063,0.4308970345571616,0.6665432397733402,0.9273752076959743
ID=FBgn0029819,780.4281725765785,0.038888141877493405,0.14172647011918388,0.2743886999005245,0.7837859260701545,0.9601949514595928
ID=FBgn0029820,1532.851052514882,-0.21736880644697185,0.15902998298395443,-1.3668416632409726,0.17167494052447763,0.5896259214992503
ID=FBgn0029821,105.7807288420057,-0.1208180163729318,0.1997189165471817,-0.6049402753714102,0.5452186811195754,0.8857170808567076
ID=FBgn0029822,818.9243082055926,-0.038360777257782176,0.12235578740001016,-0.3135182901677685,0.7538869270900181,0.9526767998786969
ID=FBgn0029823,2851.8630085875493,0.4425716685364162,0.19220311940042512,2.3026247956693533,0.021299962808834012,0.1690688415086716
ID=FBgn0029824,12859.760825735842,0.72766227488833,0.36889828059167423,1.9725282365676413,0.04854933618309603,0.28473223738151426
ID=FBgn0029825,289.02632484431336,0.211065132775078,0.24506209843992985,0.8612720372457544,0.3890882327367092,0.809485416032216
ID=FBgn0029833,598.6515012500975,-0.030242835328028163,0.21036389151295953,-0.14376438423209642,0.8856865279203004,0.9831641277933624
ID=FBgn0029840,1780.3649240499765,-0.10844707282922547,0.145894428101989,-0.7433256652777337,0.4572845366639131,0.8526639532458538
ID=FBgn0029849,555.7306471478807,-0.32158548317831376,0.14990753499970855,-2.145225609766307,0.03193481295123051,0.2205845047522182
ID=FBgn0029853,998.7888639510054,0.20449177711919878,0.11288556748418313,1.8114962051978079,0.07006407595436479,0.3580525696029421
ID=FBgn0029854,466.0657027230732,0.23010573773289014,0.15714491800153538,1.4642900366058413,0.14311471831030184,0.5348281480077344
ID=FBgn0029856,662.6025228944314,0.11027979381811086,0.5988747648623961,0.18414500040496767,0.8538997048332277,0.9774697537339521
ID=FBgn0029857,751.6675286646524,0.0038951231622938575,0.14648457382832483,0.026590671362151864,0.9787862138049362,0.997566148455351
ID=FBgn0029858,263.1779047790998,0.18742655936419453,0.2786720998567139,0.6725702338359831,0.5012207439853447,0.86826757389359
ID=FBgn0029860,568.4485641723717,0.050045644324192236,0.1401948277374458,0.3569721161034326,0.7211126804467068,0.9451893842085252
ID=FBgn0029861,759.5270411576823,0.477548565164402,0.1896501658310593,2.518049815942703,0.011800662949182363,0.10982910473542352
ID=FBgn0029867,1905.8353292010395,-0.11839921034952068,0.11675409847800863,-1.0140903993346486,0.31053961871741553,0.7531615878332941
ID=FBgn0029868,1401.0227706024357,-0.05707654421445373,0.10740128352707644,-0.5314326080662195,0.5951190301753029,0.9075340616974039
ID=FBgn0029870,2859.606563484729,-0.2683930851786717,0.12890345936207834,-2.0821247661381954,0.03733107491381267,0.24450012049854158
ID=FBgn0029873,1139.6862937913018,0.05834129823099833,0.16670378663371913,0.34996984417148,0.7263613291353015,0.9462855731039855
ID=FBgn0029874,479.62600773552003,0.13258743721197228,0.17451648760883726,0.7597416096819166,0.4474090515117929,0.848235526579031
ID=FBgn0029878,2422.365339041508,0.14551165018058584,0.1391102814432484,1.0460165033879898,0.29555341291330417,0.7388674622723269
ID=FBgn0029881,5555.863265594383,-0.48155401903699097,0.15152456394348096,-3.1780590981711176,0.001482645266483857,0.02233733826630769
ID=FBgn0029882,1283.9824591766494,0.04492969926732588,0.1594235115040493,0.28182605466060556,0.7780768916456415,0.9589291411691186
ID=FBgn0029885,420.7555355775466,-0.169652427697892,0.16756195694459244,-1.0124758077037188,0.3113106081519621,0.7531615878332941
ID=FBgn0029887,1943.8129368173848,-0.02571274579430309,0.09755219872738342,-0.2635793567929637,0.792104067051595,0.9608174620392959
ID=FBgn0029888,778.3281579432876,0.02120290646203751,0.11726587612870994,0.18081054064496474,0.856516289241701,0.9774697537339521
ID=FBgn0029890,176.98287077448893,0.21861215641144136,0.21559872094532334,1.0139770563243844,0.31059370037905065,0.7531615878332941
ID=FBgn0029891,1450.894590208942,-0.13645425882031498,0.18807477767926042,-0.7255319426883586,0.46812575593176564,0.8586429750133453
ID=FBgn0029893,2515.645565134462,-0.28682538291985377,0.18916378665477815,-1.5162806158205477,0.12944841098516435,0.5081001591866982
ID=FBgn0029894,407.1618093431513,-0.24214513500098833,0.23571872600508115,-1.0272630397458056,0.3042966211342668,0.7456407045430182
ID=FBgn0029895,167.28209932807317,0.6588711621532917,0.2444939080449471,2.6948367238343076,0.007042313052918457,0.07423935603830797
ID=FBgn0029896,598.9020386415375,-2.112588857653164,0.16017885038762417,-13.188937569103619,1.0160710595702966e-39,6.972094870578726e-37
ID=FBgn0029897,39959.912706584706,-0.1652882802906342,0.25390298398719,-0.6509899084091637,0.5150530012787865,0.8713782405875076
ID=FBgn0029903,4788.857654159658,0.08586024766596453,0.12515496762414907,0.6860314799793653,0.4926932574593066,0.8660392979660446
ID=FBgn0029905,801.4402113053224,-0.03489837939234146,0.22626978254228716,-0.15423349507935008,0.8774256329019101,0.98187893165942
ID=FBgn0029906,404.16598545628983,-0.004453955825082478,0.22187093276642214,-0.020074535089152235,0.9839839141065859,0.997566148455351
ID=FBgn0029911,875.2646206571119,-0.125769223969907,0.12541911919216336,-1.0027914785241572,0.31596148121967094,0.7571038921416116
ID=FBgn0029912,869.2720936338044,-0.14114230022640725,0.30081630755742655,-0.46919763550206744,0.6389283754441211,0.9193233819720416
ID=FBgn0029913,119.16299839226001,0.11081573013122488,0.2233621250108868,0.4961258768729196,0.6198056032187331,0.9156963580142881
ID=FBgn0029914,411.4598657965551,0.03914272437769111,0.13036248051885482,0.3002606595233492,0.7639783386655992,0.9562045581922125
ID=FBgn0029915,482.9186312785661,0.37984589320589035,0.1371977715750286,2.768601041002813,0.005629752613581656,0.062306998133892
ID=FBgn0029922,430.7600699790498,0.1243674050202652,0.12419164657307827,1.0014152195581327,0.31662610908927635,0.7579745865543476
ID=FBgn0029924,151.96983199258403,0.3734581845371014,0.2521153841081535,1.481298675438599,0.13852700131551027,0.5286156753940705
ID=FBgn0029925,296.1874445095423,0.2186995462255676,0.14839920533314513,1.4737245104150218,0.14055578073087044,0.5313452709716819
ID=FBgn0029929,401.62486878389285,-0.03496409757450526,0.21152675291866713,-0.1652939738925085,0.8687126017178501,0.9810912623783611
ID=FBgn0029935,222.6265278299593,-0.33017759151130666,0.1668201174560641,-1.9792432504327093,0.0477886255486728,0.28204715777034145
